race_code,日付raw,場コード,Ｒ,馬番,馬名,年齢,着順,騎手,調教師,オッズ,人気,着差,上がり3F,脚質,クラス名
2026062009030505,20260620,09,05,07,ティンタアマレラ,02,07,川田将雅,佐藤悠太,0046,03,+018,380,3,701
2026062005030505,20260620,05,05,07,ウィールズアップ,02,05,津村明秀,池上昌和,0108,04,+012,347,3,701
2026062002010305,20260620,02,05,07,タイガーストリート,02,08,小沢大仁,大橋勇樹,0488,07,+020,358,2,701
2026062009030505,20260620,09,05,08,ブラックミューズ,02,02,岩田望来,松永幹夫,0029,01,+002,358,3,701
2026062002010305,20260620,02,05,08,ショコラリーヴ,02,07,古川吉洋,宮徹　　,0882,10,+018,350,3,701
2026062005030505,20260620,05,05,08,ナナレイ,02,09,丸山元気,小野次郎,1409,08,+021,353,4,701
2026062005030505,20260620,05,05,09,コナパームス,02,03,ルメール,森一誠　,0018,01,+007,345,2,701
2026062009030505,20260620,09,05,09,リュウトウコヤク,02,01,田山旺佑,鈴木孝志,0179,07,-002,366,2,701
2026062002010305,20260620,02,05,09,スノーウィスパー,02,06,佐々木大,須貝尚介,0076,05,+014,344,4,701
2026062002010305,20260620,02,05,10,チカバリエンテ,02,04,小林美駒,藤野健太,0181,06,+011,338,4,701
2026062005030505,20260620,05,05,10,ジーティーフクジ,02,04,上里直汰,武市康男,1438,09,+009,348,2,701
2026062009030506,20260620,09,06,01,シャイニングスター,03,12,高杉吏麒,小椋研介,0357,10,+015,349,4,703
2026062005030506,20260620,05,06,01,タマモブレイキン,03,14,菊沢一樹,伊藤圭三,0269,06,+028,378,4,703
2026062002010306,20260620,02,06,01,クラウスーラ,02,02,横山武史,小栗実　,0033,01,+009,360,2,701
2026062002010306,20260620,02,06,02,デスティネーション,02,11,舟山瑠泉,加藤公太,0526,09,+046,395,4,701
2026062005030506,20260620,05,06,02,ロングミックス,03,01,横山典弘,村田一誠,0028,02,-002,365,2,703
2026062009030506,20260620,09,06,02,ライフイズカラフル,03,07,小崎綾也,河嶋宏樹,0307,09,+009,351,2,703
2026062009030506,20260620,09,06,03,ダンツウルス,03,04,田口貫太,谷潔　　,0068,04,+005,342,3,703
2026062005030506,20260620,05,06,03,ビンバラ,03,02,三浦皇成,大竹正博,0130,05,+002,370,1,703
2026062002010306,20260620,02,06,03,アースグリッパー,02,04,武豊　　,秋山真一,0038,02,+016,365,3,701
2026062005030506,20260620,05,06,04,ベンガルボダイジュ,03,11,上里直汰,杉浦宏昭,5172,15,+023,376,4,703
2026062009030506,20260620,09,06,04,ホウオウモチーヴ,03,02,坂井瑠星,矢作芳人,0056,03,+002,342,3,703
2026062002010306,20260620,02,06,04,ノリヤンモーニン,02,01,浜中俊　,佐藤悠太,0065,04,-009,354,1,701
2026062002010306,20260620,02,06,05,イチゴワタアメ,02,07,小林美駒,中舘英二,0083,05,+033,370,4,701
2026062009030506,20260620,09,06,05,ゴリョウセイ,03,11,石川裕紀,松下武士,0948,14,+014,349,4,703
2026062005030506,20260620,05,06,05,トルネードアイル,03,06,ルメール,鹿戸雄一,0026,01,+017,381,2,703
2026062005030506,20260620,05,06,06,ソフィアプルーマ,03,09,佐藤翔馬,上原博之,1764,13,+022,387,2,703
2026062009030506,20260620,09,06,06,アージュドール,03,09,国分優作,森田直行,0797,13,+010,344,4,703
2026062002010306,20260620,02,06,06,ベイビーブラザー,02,06,吉田隼人,安達昭夫,0223,08,+024,373,3,701
2026062002010306,20260620,02,06,07,サンクレセント,02,05,丹内祐次,伊藤圭三,0047,03,+018,369,2,701
2026062009030506,20260620,09,06,07,メイショウショカツ,03,01,幸英明　,石橋守　,0029,01,-002,342,2,703
2026062005030506,20260620,05,06,07,ゴットタレント,03,04,杉原誠人,田村康仁,0717,09,+012,368,3,703
2026062002010306,20260620,02,06,08,アークレオン,02,08,小沢大仁,高柳大輔,0867,10,+035,383,4,701
2026062005030506,20260620,05,06,08,ロイヤルタイム,03,05,松岡正海,和田正一,1710,12,+016,379,3,703
2026062009030506,20260620,09,06,08,ノチェブエナ,03,15,吉村誠之,小栗実　,0214,08,+031,365,4,703
2026062005030506,20260620,05,06,09,ニシノトップダノン,03,10,野中悠太,田村康仁,0434,08,+023,385,3,703
2026062009030506,20260620,09,06,09,レヴロード,03,14,森田誠也,畑端省吾,4074,17,+022,361,3,703
2026062002010306,20260620,02,06,09,ノヴァフォルス,02,10,遠藤汰月,本間忍　,1777,11,+040,383,4,701
2026062002010306,20260620,02,06,10,ワイドウィンザー,02,03,斎藤新　,西園翔太,0202,07,+015,368,2,701
2026062005030506,20260620,05,06,10,ヴェイルドハート,03,16,武藤雅　,尾関知人,0395,07,+071,426,4,703
2026062009030506,20260620,09,06,10,ビジュアライズ,03,16,亀田温心,斉藤崇史,0103,05,+033,369,4,703
2026062009030506,20260620,09,06,11,ホウオウスカイハイ,03,17,秋山稔樹,宮徹　　,2171,16,+036,374,3,703
2026062002010306,20260620,02,06,11,カクシンゴールド,02,09,柴田裕一,中竹和也,0122,06,+036,387,3,701
2026062005030506,20260620,05,06,11,ミッキーサウザンド,03,08,ゴンサル,大竹正博,0046,03,+021,388,2,703
2026062009030506,20260620,09,06,12,ジャジャミン,03,00,Ｍ．デム,寺島良　,0000,00,9999,999,0,703
2026062005030506,20260620,05,06,12,ベアブルージュ,03,13,木幡巧也,千葉直人,1444,11,+024,382,3,703
2026062009030506,20260620,09,06,13,プロスト,03,13,菱田裕二,梅田智之,0653,12,+016,359,2,703
2026062005030506,20260620,05,06,13,ウインエンブレム,03,12,黛弘人　,小手川準,3879,14,+024,377,4,703
2026062009030506,20260620,09,06,14,アイルドゥレーヴェ,03,06,田山旺佑,新谷功一,0182,07,+009,346,3,703
2026062005030506,20260620,05,06,14,ウェスケンジントン,03,03,荻野極　,小野次郎,0110,04,+008,374,2,703
2026062009030506,20260620,09,06,15,グローリーバローズ,03,10,西村淳也,辻野泰之,0417,11,+014,358,1,703
2026062005030506,20260620,05,06,15,ティブロン,03,07,原優介　,矢嶋大樹,0851,10,+018,371,4,703
2026062009030506,20260620,09,06,16,レッドパラジウム,03,03,川田将雅,清水久詞,0054,02,+004,348,2,703
2026062005030506,20260620,05,06,16,ピクシーゲイル,03,15,木幡育也,松永康利,6637,16,+038,387,4,703
2026062009030506,20260620,09,06,17,タケルフォーカス,03,05,岩田望来,四位洋文,0136,06,+007,348,2,703
2026062009030506,20260620,09,06,18,チュオンソン,03,08,酒井学　,昆貢　　,1097,15,+010,349,3,703
2026062002010307,20260620,02,07,01,ヴィンテール,03,11,河原田菜,池江泰寿,0818,14,+013,363,4,703
2026062005030507,20260620,05,07,01,ノヴェルピアーチェ,03,14,今村聖奈,古賀慎明,1068,13,+028,388,3,703
2026062009030507,20260620,09,07,01,マイネルビスマルク,04,11,加藤祥太,梅田智之,0389,07,+026,371,4,005
2026062005030507,20260620,05,07,02,アンジェラス,03,01,ゴンサル,上原佑紀,0171,07,-002,365,2,703
2026062009030507,20260620,09,07,02,シートゥサミット,03,02,酒井学　,吉岡辰弥,0080,04,+003,354,3,005
2026062002010307,20260620,02,07,02,ダーリンダーリン,03,01,浜中俊　,秋山真一,0125,05,-003,357,3,703
2026062009030507,20260620,09,07,03,パウンドフォーワン,03,03,坂井瑠星,田中克典,0136,05,+003,355,2,005
2026062005030507,20260620,05,07,03,ユキノサイエンス,03,08,北村宏司,小野次郎,0085,03,+012,373,3,703
2026062002010307,20260620,02,07,03,アンビエントポップ,03,04,池添謙一,上村洋行,0017,01,+004,362,2,703
2026062002010307,20260620,02,07,04,モーリア,03,10,落合玄太,伊藤大士,0552,12,+011,363,4,703
2026062005030507,20260620,05,07,04,ミウ,03,11,木幡巧也,加藤征弘,0851,12,+024,387,2,703
2026062009030507,20260620,09,07,04,サトノビダーヤ,03,12,幸英明　,高橋康之,0717,12,+028,383,1,005
2026062005030507,20260620,05,07,05,ニシノスフィンクス,03,02,佐藤翔馬,深山雅史,0469,10,+002,369,2,703
2026062009030507,20260620,09,07,05,サガルマータ,03,01,川田将雅,福永祐一,0023,01,-003,349,3,005
2026062002010307,20260620,02,07,05,ジュラトリー,03,05,横山武史,池上昌和,0080,02,+006,361,3,703
2026062005030507,20260620,05,07,06,アルデバローズ,03,07,江田照男,矢野英一,0210,08,+012,381,1,703
2026062002010307,20260620,02,07,06,サウンドファミリエ,03,07,小林美駒,和田正一,0823,15,+007,362,2,703
2026062009030507,20260620,09,07,06,オーレアミスト,04,15,Ｍ．デム,井上智史,0685,11,+053,397,4,005
2026062009030507,20260620,09,07,07,ガウディ,03,06,岩田望来,上村洋行,0038,02,+015,362,3,005
2026062002010307,20260620,02,07,07,シンデレラカラー,03,09,岩田康誠,加藤和宏,1264,16,+011,360,4,703
2026062005030507,20260620,05,07,07,ジャメビュ,03,04,原優介　,佐藤吉勝,0135,05,+010,365,4,703
2026062009030507,20260620,09,07,08,ウインヘリオドール,04,16,松若風馬,梅田智之,1153,14,+057,404,3,005
2026062005030507,20260620,05,07,08,ミスエベレスト,03,15,上里直汰,伊坂重信,2546,15,+034,394,3,703
2026062002010307,20260620,02,07,08,ルナティックブルー,03,03,小沢大仁,今野貞一,0344,09,+004,360,3,703
2026062002010307,20260620,02,07,09,アトリ,03,13,北村友一,清水久詞,0224,07,+017,377,1,703
2026062009030507,20260620,09,07,09,フララナキラ,04,09,菱田裕二,柴田卓　,0460,09,+021,362,4,005
2026062005030507,20260620,05,07,09,ハングローズ,03,03,ルメール,奥村武　,0018,01,+006,369,2,703
2026062002010307,20260620,02,07,10,メメボス,03,12,横山和生,飯田祐史,0176,06,+014,373,2,703
2026062005030507,20260620,05,07,10,タカラエイティ,03,06,大野拓弥,堀内岳志,0223,09,+011,366,4,703
2026062009030507,20260620,09,07,10,ヤマカツレオン,09,08,川須栄彦,谷潔　　,4297,16,+017,362,4,005
2026062005030507,20260620,05,07,11,ハクシンスマイル,03,16,石神深道,和田雄二,3764,16,+050,407,3,703
2026062002010307,20260620,02,07,11,アーミル,03,15,舟山瑠泉,高柳大輔,0500,11,+029,384,3,703
2026062009030507,20260620,09,07,11,タガノアルトゥーラ,03,04,吉村誠之,長谷川浩,0151,06,+004,350,4,005
2026062009030507,20260620,09,07,12,クラッチプレイヤー,05,13,高杉吏麒,橋田宜長,0859,13,+034,387,2,005
2026062005030507,20260620,05,07,12,ダノンケリー,03,12,松山弘平,尾関知人,0142,06,+025,378,4,703
2026062002010307,20260620,02,07,12,グランマズドリーム,03,16,古川吉洋,田中勝春,0623,13,+030,389,3,703
2026062005030507,20260620,05,07,13,バターショコラ,03,13,荻野極　,戸田博文,0135,04,+027,386,3,703
2026062009030507,20260620,09,07,13,ビゾー,04,14,森田誠也,斉藤崇史,1654,15,+034,383,3,005
2026062002010307,20260620,02,07,13,ドルマバフチェ,03,08,長浜鴻緒,千葉直人,0374,10,+008,358,4,703
2026062009030507,20260620,09,07,14,シルバーリム,03,07,亀田温心,中村直也,0514,10,+015,365,3,005
2026062002010307,20260620,02,07,14,メイショウローゼ,03,02,吉田隼人,本田優　,0081,03,+003,357,3,703
2026062005030507,20260620,05,07,14,アルペンローゼ,03,09,丸山元気,栗田徹　,0481,11,+015,372,3,703
2026062002010307,20260620,02,07,15,ギルランダ,03,14,横山琉人,中舘英二,0122,04,+020,375,3,703
2026062005030507,20260620,05,07,15,ロンバスブレス,03,05,菊沢一樹,石栗龍彦,0070,02,+010,367,3,703
2026062009030507,20260620,09,07,15,テイクザクラウン,05,05,川又賢治,吉村圭司,0392,08,+004,352,3,005
2026062002010307,20260620,02,07,16,ベネディクション,03,06,古川奈穂,矢作芳人,0261,08,+007,360,4,703
2026062009030507,20260620,09,07,16,ロードスタニング,03,10,西村淳也,杉山晴紀,0068,03,+022,374,2,005
2026062005030507,20260620,05,07,16,ノアレジェンド,03,10,武藤雅　,小笠倫弘,2066,14,+015,360,4,703
2026062005030508,20260620,05,08,01,タイセイプランセス,04,01,石橋脩　,池上昌和,0356,08,-003,340,4,005
2026062009030508,20260620,09,08,01,ニヒトツーゼーア,04,09,永島まな,中竹和也,0301,13,+028,380,4,005
2026062002010308,20260620,02,08,01,フクシマコウヨウ,04,11,岩田康誠,小島茂之,1658,10,+025,360,4,005
2026062002010308,20260620,02,08,02,エムフォー,03,12,小林美駒,石坂公一,0039,02,+044,376,4,005
2026062005030508,20260620,05,08,02,スペードギニー,04,10,木幡巧也,大和田成,0656,10,+013,360,2,005
2026062009030508,20260620,09,08,02,マテンロウミラクル,05,07,富田暁　,柴田卓　,0925,15,+025,378,4,005
2026062002010308,20260620,02,08,03,セイルロケット,04,08,小沢大仁,橋口慎介,0306,07,+021,366,3,005
2026062009030508,20260620,09,08,03,ロードヴェリタス,03,06,西塚洸二,友道康夫,0170,08,+022,377,4,005
2026062005030508,20260620,05,08,03,ダノンファンスター,03,02,ルメール,田中博康,0018,01,+003,345,3,005
2026062005030508,20260620,05,08,04,ウインドラート,05,06,松岡正海,水野貴広,1054,13,+006,351,3,005
2026062009030508,20260620,09,08,04,アスクチャンスマン,03,02,高杉吏麒,梅田智之,0043,01,+008,368,3,005
2026062002010308,20260620,02,08,04,キャンドルマス,05,03,北村友一,小崎憲　,0156,06,+008,356,2,005
2026062002010308,20260620,02,08,05,ムーンブランシュ,03,02,古川吉洋,牧光二　,0090,04,+006,360,1,005
2026062005030508,20260620,05,08,05,タッセルノット,03,03,ゴンサル,林徹　　,0065,02,+003,348,3,005
2026062009030508,20260620,09,08,05,レザーアンドレース,03,08,松若風馬,平田修　,0420,14,+027,381,4,005
2026062002010308,20260620,02,08,06,グッバイウェーブ,04,06,横山琉人,中川公成,0441,09,+013,360,3,005
2026062005030508,20260620,05,08,06,コスモグラニット,04,11,石神深道,清水英克,0737,11,+015,361,3,005
2026062009030508,20260620,09,08,06,サントルドパリ,03,05,角田大和,小林真也,0178,09,+022,387,3,005
2026062002010308,20260620,02,08,07,クイーンレグナント,03,04,横山和生,嘉藤貴行,0112,05,+008,359,2,005
2026062005030508,20260620,05,08,07,ワールドブレイヴ,03,12,菊沢一樹,平岩大典,1097,14,+018,360,3,005
2026062009030508,20260620,09,08,07,ポイントネモ,04,10,坂井瑠星,大久保龍,0081,04,+031,398,2,005
2026062002010308,20260620,02,08,08,カップッチョ,09,10,遠藤汰月,佐藤吉勝,2636,12,+022,363,4,005
2026062009030508,20260620,09,08,08,アグレイビューティ,03,15,岩田望来,上村洋行,0246,12,+048,411,3,005
2026062005030508,20260620,05,08,08,シークレットイスラ,05,13,丸田恭介,平岩大典,3144,16,+019,368,1,005
2026062005030508,20260620,05,08,09,エテルニータ,04,15,原優介　,稲垣幸雄,0369,09,+023,362,4,005
2026062009030508,20260620,09,08,09,ジーティーアメリカ,04,14,幸英明　,吉岡辰弥,0180,10,+038,400,3,005
2026062002010308,20260620,02,08,09,タイセイブルーム,03,05,長浜鴻緒,古賀慎明,0066,03,+010,358,3,005
2026062002010308,20260620,02,08,10,クロナ,03,01,舟山瑠泉,高橋亮　,0020,01,-006,353,2,005
2026062005030508,20260620,05,08,10,アドミラルシップ,05,04,横山典弘,相沢郁　,0308,06,+004,346,3,005
2026062009030508,20260620,09,08,10,マーゴットバディ,03,13,小崎綾也,石坂公一,0166,07,+036,405,1,005
2026062002010308,20260620,02,08,11,ワイルドゴーア,04,07,石田拓郎,加藤士津,0317,08,+020,370,2,005
2026062009030508,20260620,09,08,11,ラッキーベイ,04,11,田口貫太,今野貞一,2965,16,+035,390,4,005
2026062005030508,20260620,05,08,11,ダーリングハースト,03,07,戸崎圭太,宮田敬介,0080,04,+006,354,2,005
2026062005030508,20260620,05,08,12,アナザーフェイス,03,09,荻野極　,鹿戸雄一,0068,03,+010,355,3,005
2026062002010308,20260620,02,08,12,サイコウダネ,05,09,河原田菜,天間昭一,1782,11,+022,367,3,005
2026062009030508,20260620,09,08,12,ショウナンバンライ,03,01,田山旺佑,松下武士,0093,06,-008,367,2,005
2026062009030508,20260620,09,08,13,アメリカンコール,03,03,西村淳也,武幸四郎,0088,05,+010,375,2,005
2026062005030508,20260620,05,08,13,オメガディコン,03,16,松山弘平,浅利英明,0312,07,+028,360,4,005
2026062005030508,20260620,05,08,14,コスモエルヴァル,03,14,津村明秀,青木孝文,0758,12,+019,354,4,005
2026062009030508,20260620,09,08,14,ジャスティンダラス,03,12,吉村誠之,杉山晴紀,0073,03,+035,398,3,005
2026062009030508,20260620,09,08,15,ココロヅヨサ,03,04,川田将雅,田中克典,0064,02,+019,376,3,005
2026062005030508,20260620,05,08,15,ショウナンダイン,03,08,丸山元気,森一誠　,3067,15,+009,349,4,005
2026062005030508,20260620,05,08,16,オルフセン,03,05,三浦皇成,斎藤誠　,0087,05,+005,352,2,005
2026062009030508,20260620,09,08,16,ユキノクラウン,04,16,酒井学　,長谷川浩,0224,11,+057,418,3,005
2026062009030509,20260620,09,09,01,ワンモアスマイル,04,05,高杉吏麒,藤岡健一,0291,06,+010,336,3,010
2026062002010309,20260620,02,09,01,メイショウハッケイ,03,03,浜中俊　,本田優　,0074,04,+004,348,3,005
2026062005030509,20260620,05,09,01,フルレゾン,05,07,武藤雅　,池添学　,0193,05,+018,358,3,010
2026062009030509,20260620,09,09,02,サヴァビアン,08,08,秋山稔樹,新開幸一,2035,09,+026,351,4,010
2026062005030509,20260620,05,09,02,サイモンルモンド,09,10,木幡育也,的場均　,2482,10,+022,357,4,010
2026062002010309,20260620,02,09,02,デルマリシリ,03,02,北村友一,田中克典,0022,01,+003,350,1,005
2026062005030509,20260620,05,09,03,ピックデムッシュ,04,05,ルメール,鹿戸雄一,0020,01,+014,354,3,010
2026062002010309,20260620,02,09,03,フレンドモナコ,03,08,遠藤汰月,加藤和宏,2644,11,+007,350,3,005
2026062009030509,20260620,09,09,03,メイショウカイト,08,06,幸英明　,荒川義之,0272,05,+011,336,4,010
